98.54821908;164.8121841;217.0556061;78.18912334;40.59294507;84.02718332
59.55136001;63.0305183;117.1708621;63.8052941;14.99389792;66.16061465
153.0080797;117.8989694;38.92947714;91.10042381;21.81319825;34.46113179
51.26631802;130.2956664;127.2530656;78.91882231;74.06039468;25.9541731
103.6809524;152.6138138;63.96911683;79.25692696;27.77311703;42.41941507
149.4210326;131.5507123;158.6658189;83.61818143;7.148141877;53.19308467
78.47902478;0;42.74946857;65.91566287;70.55374691;34.51038093
66.46374711;93.18009714;145.1843789;116.5312031;61.70918378;49.30012902
105.2632458;156.0442004;152.1766879;15.44655131;61.43547135;88.6994395
92.34137249;116.2446554;108.9811465;154.8277512;33.08781753;6.981886246
51.2785962;109.4597112;81.4060061;116.1318212;50.8533186;54.09871402
106.457185;79.01488769;95.13659077;119.6970404;43.04335117;49.2252094
153.7314691;204.4295459;118.4587634;75.9282332;9.001419231;30.91580776
109.1522452;133.8193331;109.5376436;161.9592129;71.63449946;35.20464371
95.07895154;0;113.7001734;89.38505996;67.7100753;47.16611339
122.1099299;40.55815478;164.6972467;87.71227183;31.67275746;24.17874849
