193.5036496;220.8209596;3.845491644;274.9247531;32.240555;21.52575813
0;149.1912942;178.3218866;122.1535174;38.20398102;20.10376885
0;180.2501745;149.2952495;56.43108832;60.45584324;56.02510338
73.83499704;155.1040557;188.5770305;5.223103269;0;38.70514102
139.1838626;32.65582816;43.19193775;38.08257841;81.23709232;115.6596819
185.1976665;119.4591735;0;51.91609514;45.23649533;31.34889208
181.0629899;87.29321078;42.87229583;80.81555077;118.4354597;95.32297109
95.38166549;13.20473782;128.5155579;150.6044103;20.35810904;0
101.2978035;2.766649029;0;13.0840024;17.0816089;17.65904709
82.61491783;208.2194558;74.41616415;268.4312338;44.53889015;76.47760423
21.49690797;83.08466047;0;346.7946615;56.47839554;68.38097544
78.98027004;169.6899178;65.25848474;115.4599661;69.77228633;72.47612312
138.6698161;0;173.8147719;1.710930317;77.63112773;7.305029713
0;164.579126;0;0;22.46103132;0
129.2839673;111.7687364;0;42.97328385;17.59013013;5.076449371
258.9729436;279.266317;88.20353539;86.54168394;76.06983228;71.67339173
