40.53698629;153.1406727;231.7002443;0;16.8521775;0
0;196.8025915;125.3329517;307.0379196;74.51187922;48.80577318
150.5801609;18.05523223;149.6075245;45.70753188;38.77747996;50.62582555
174.9969558;0;104.8940819;270.6642252;33.00986246;6.314408084
205.1748768;120.291634;0;140.2082719;58.87556778;44.97670385
196.1788601;87.58522679;303.6016667;157.5494596;60.21809564;18.6029548
251.0580205;121.7278739;41.0583996;141.605324;35.28551484;0
25.12950939;160.235925;170.5385446;0;6.212146774;87.53217127
55.35961261;256.9494998;76.71637857;245.0396667;15.48832198;36.89141532
0.273360254;51.93195446;91.10752924;0;95.3697646;14.89624093
120.6590585;41.63731571;35.53649347;158.3456995;5.282881931;40.0227601
40.27126604;0;110.01398;74.7315087;0;22.70041033
84.11367415;152.1358061;148.9436843;82.60090024;0;89.28087947
0;46.50643202;64.47830881;20.11796621;99.60569069;55.63655019
176.0839839;15.5216301;0;0;48.21838739;40.36280881
180.8669483;118.5580575;79.2065978;76.44574705;48.88869636;67.05826319
