93.39014494;97.32424385;97.02647528;95.70252385;44.97525434;37.91183654
108.4472049;106.4065944;100.3975174;85.8534693;39.75919309;37.63928372
91.90179096;96.65252517;105.643335;93.9270765;43.79615813;50.87944838
88.35169208;102.3072289;110.1290425;98.53789632;39.61092726;38.59350282
84.47524376;80.71343725;131.0668838;116.9075065;41.78027221;40.10603799
100.2260776;119.22308;100.7507651;100.6181153;43.03738489;44.89533704
100.1931767;93.50109192;102.6892394;90.66449163;40.5338552;44.1462863
112.6907935;88.55578269;105.0102699;98.11661837;42.10817689;41.09696884
111.9944843;90.63488758;110.6635525;122.2255039;46.66659616;44.87791112
85.32862264;111.7073341;95.34823019;106.861319;36.27619218;40.1378794
102.951947;106.4828555;89.30127276;96.46177002;45.96262907;43.22910637
104.6313289;102.1386427;98.8673153;87.38417162;35.91707819;45.56527993
108.3818122;81.19201337;90.05076461;99.42480144;40.53478288;44.87276338
96.92798838;104.9194114;99.48149707;89.65522536;40.85764896;41.15012881
113.4755737;86.93228918;94.08272515;103.1804575;28.93646989;39.26843884
87.97404714;114.0843895;101.3385034;96.79216671;43.68060682;43.24141183
