169.0135948;83.46988832;86.11685896;53.22924633;36.25651981;82.88513082
26.46435203;246.0067779;0;46.07874214;34.90428308;96.66088327
19.73938904;135.5514658;277.9828381;63.11225914;23.03846951;101.8484364
34.45519522;4.076730672;101.7385901;0;0;0
0;0;180.599284;94.25759825;2.884953675;122.7048098
124.1104544;108.6987825;49.84650584;55.62420736;41.29485898;0
13.1826371;0;90.11074578;74.83167817;0;57.06701482
144.0572762;165.0163315;57.71927388;147.8300535;0;67.1956992
148.0760264;207.3170097;75.28238964;84.02977326;0;112.2230652
0;123.468715;29.27400854;104.4115495;77.86103662;0
103.4673576;53.38671397;131.6828164;298.9064913;39.50333631;70.33364919
0;107.1366912;128.0598329;119.4803533;28.79514465;68.99533911
201.9577894;63.01485226;212.8591748;0;62.20654096;0
156.6400558;78.57682956;18.13851921;65.40684606;82.44616321;80.70063824
49.16956894;199.0046829;61.88065552;150.8869107;31.88618176;106.7781478
92.29677314;41.06699432;0.247985352;0;25.09085799;0
