88.40578428;106.0178309;115.3634119;114.3085799;39.11603027;37.70272552
101.4049192;82.1550773;100.4082267;103.6189704;35.19968696;39.8789599
86.26972229;94.23876034;103.9567794;100.0722935;41.70323347;32.80104021
134.5578883;85.3911504;102.0713856;88.47292773;38.47141225;36.87409399
79.31317921;83.45797394;99.37958819;90.73640993;38.90684194;39.21048584
83.49094312;92.95946509;100.4373305;108.7966555;40.46138666;39.05289314
81.97163222;88.48334144;109.5650648;99.82749159;31.24564056;39.57678483
101.7402954;98.46285164;90.47715846;101.2490204;38.11914677;41.85934368
97.4334969;93.75600055;108.3016403;90.71994807;42.2319;46.52365998
100.2505544;98.14153853;98.04415438;92.20494828;42.32185812;29.71485184
114.2492354;105.402751;103.8609869;99.51749032;42.40603185;36.75434083
111.1445615;116.9814484;108.4625299;111.537486;36.29502781;39.65302777
99.80606162;102.3119469;101.0688041;89.96504473;36.57234184;36.45240678
107.1537102;100.6250161;92.26906766;101.3670615;37.41440661;41.20573077
105.3841745;84.07220119;94.78660584;84.24918886;36.2752463;32.19500751
103.8684107;107.0631017;109.8979172;104.2748411;35.36590622;42.72790203
